0,0,0,0,0,0,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,81,82,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,74,74,74,74,74,74,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
0,0,0,0,0,0,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,81,82,62,73,74,74,74,74,74,74,-1,-1,-1,-1,-1,74,74,74,74,74,74,74,84,84,84,84,84,84,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
0,0,0,0,0,0,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,81,81,82,83,84,84,84,84,84,84,85,-1,-1,-1,83,84,84,84,84,84,84,84,84,84,84,84,84,84,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
0,0,0,0,0,0,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,81,82,83,84,84,84,84,84,84,84,85,-1,-1,-1,83,84,84,84,84,84,84,84,84,84,84,84,84,84,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
0,0,0,0,0,0,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,81,82,83,84,84,84,84,84,84,85,-1,-1,-1,-1,83,84,84,84,84,84,84,84,84,84,84,84,84,84,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87
0,0,0,0,0,0,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,81,82,83,84,84,84,84,84,85,-1,-1,-1,-1,-1,-1,83,84,84,84,84,84,84,84,84,84,84,84,84,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,97,97,87,87,87,87,87,87,97,97,97
0,0,0,0,0,0,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,82,83,84,84,84,84,84,84,85,-1,-1,-1,-1,-1,-1,83,84,84,84,84,84,84,84,84,84,84,84,84,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,10,10,97,97,97,97,97,97,10,10,10
0,0,0,0,0,0,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,91,10,83,84,84,84,84,84,84,84,85,-1,-1,-1,-1,-1,83,84,84,84,84,84,84,84,84,84,84,84,84,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,97,97,97,97,97,97,97,-1,10,10,10,10,10,10,10,10,10,10
0,0,0,0,0,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,81,82,10,83,84,84,84,84,84,84,84,85,-1,-1,-1,-1,-1,-1,83,84,84,84,84,84,84,84,84,84,84,84,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,97,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
0,0,0,0,0,0,0,0,0,0,0,81,81,81,81,81,81,81,81,81,81,82,10,10,83,84,84,84,84,84,84,85,-1,-1,-1,-1,-1,-1,-1,83,84,84,84,84,84,84,84,84,84,84,84,86,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,97,97,97,97,97,97,97,97,10,-1,-1,-1,-1,-1,-1,10,10,10,10,10,10,10,10,10,10,10,10
